fuente,entidad,departamento,municipio,valor_inicial,valor_final,adiciones_dias,plazo_dias,sobrecosto_pct,retraso_pct,estado,objeto,url,contratista,fecha_inicio,fecha_fin,postconflicto,destino_gasto
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,4129793760,5371481427,86,252.0,30.066578118903447,34.12698412698413,Liquidado,PRESTAR EL SERVICIO CENTROS DE DESARROLLO INFANTIL -CDI-; DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4205,FUNDACION RENACER DE COLOMBIA,2019-01-21T00:00:00.000,2019-12-25T00:00:00.000,0,Inversión
SECOP I,PUTUMAYO - ALCALDÍA MUNICIPIO DE VALLE GUAMUEZ,Putumayo,Valle del Guamuez/La Hormiga,4122995310,4122995310,0,8.0,0.0,0.0,Liquidado,MEJORAMIENTO ViAS URBANAS MEDIANTE PAVIMENTACIoN CONCRETO RiGIDO CRS 9 Y 10 ENTRE CLLS 5 Y 7; CR 11 ENTRE CLLS 5 Y 8; CLL 7 ENTRE CRS 10 Y 14B; CR 14B ENTRE CLLS 7 Y 7A; CLL 7A ENTRE CRS 14B Y 17B; MUNICIPIO VALLE DEL GUAMUEZ; DEPARTAMENTO DEL PUTUMAYO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23478,CONSORCIO VIAS PUTUMAYO,2022-01-14T00:00:00.000,2022-09-14T00:00:00.000,0,Inversión
SECOP I,TOLIMA - INSTITUTO DE FINANCIAMIENTO; PROMOCIÓN Y DESARROLLO DE IBAGUÉ - INFIBAGUÉ,Tolima,Ibagué,4113752838,5608493210,39,8.0,36.33520123505291,487.5,Liquidado,CONSTRUCCIoN DEL PARQUE RECREODEPORTIVO SANTA RITA UBICADO EN LA COMUNA NUEVE DEL MUNICIPIO DE IBAGUE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-191217,CONSORCIO AMR,2018-07-27T00:00:00.000,2019-05-27T00:00:00.000,0,Inversión
SECOP I,TOLIMA - GOBERNACIÓN,Tolima,Ibagué,4113528601,4917247006,60,180.0,19.538417814929396,33.33333333333333,Liquidado,PAVIMENTACIoN DE LAS ViAS URBANAS DEL MUNICIPIO DE VILLAHERMOSA EN EL DEPARTAMENTO DEL TOLIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3898,UNION TEMPORAL VILLAHERMOSA 2018,2018-10-04T00:00:00.000,2019-06-01T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE VISTA HERMOSA,Meta,Vistahermosa,4109519234,4109519234,0,8.0,0.0,0.0,Liquidado,CONSTRUCCIoN DEL PUENTE VEHICULAR SOBRE CAÑO ROJO; VEREDA  ALPES MUNICIPIO DE VISTAHERMOSA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-223481,DANIEL ARTURO VANEGAS VELASQUEZ,2022-06-09T00:00:00.000,2023-02-09T00:00:00.000,0,Inversión
SECOP I,ARAUCA - INSTITUTO DEPARTAMENTAL DEL DEPORTE Y LA RECREACIÓN INDER ARAUCA,Arauca,Arauca,4108773088,4108773088,0,3.0,0.0,0.0,Liquidado,MEJORAMIENTO Y ADECUACION DE ESCENARIOS DEPORTIVOS; EN EL MUNICIPIO DE ARAUCA; DEPARTAMENTO DE ARAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15560,CONSORCIO PISTA 2019,2020-05-27T00:00:00.000,2020-08-27T00:00:00.000,0,Inversión
SECOP I,RISARALDA - ALCALDÍA MUNICIPIO DE PEREIRA,Risaralda,Pereira,4108490271,6158865870,130,4.0,49.90581609679562,3250.0,Liquidado,CONSTRUCCIoN CALZADA NORTE DE LA AVENIDA LA INDEPENDENCIA DESDE EL CRUCERO DE CUBA; HASTA LA INTERSECCIoN DE CORALES DEL MUNICIPIO DE PEREIRA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-191153,CONSORCIO VINASCO VALENCIA,2018-08-16T00:00:00.000,2019-04-16T00:00:00.000,0,Inversión
SECOP I,CAQUETÁ - ALCALDÍA MUNICIPIO DE LA MONTAÑITA,Caquetá,La Montañita,4107208956,4107208956,0,8.0,0.0,0.0,Liquidado,MEJORAMIENTO DE LA ViA TERCIARIA MEDIANTE ASFALTITA NATURAL EN EL MUNICIPIO DE LA MONTAÑITA  CAQUETa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-207374,UNION TEMPORAL PAVIMENTACION LA MONTANITA,2020-02-14T00:00:00.000,2020-10-14T00:00:00.000,1,Inversión
SECOP II,ALCALDIA MUNICIPIO DE VILLAVICENCIO,Meta,Villavicencio,4104305586,0,0,,,,terminado,CONSTRUCCION; ADECUACION Y REHABILITACION DE LA PLAZA CULTURAL Y GASTRONOMICA  SAN MARCOS DEL MUNICIPIO DE VILLAVICENCIO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4073594&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PLAZA 2023,2023-06-30T00:00:00.000,2025-09-29T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - EMPRESA DE DESARROLLO URBANO EDU - MEDELLIN,Antioquia,Medellín,4103658441,5233413316,28,150.0,27.530431473353705,18.666666666666668,Liquidado,CONSTRUCCIoN DEL PARQUE MEMORIAL Y aREAS DE INFLUENCIA EN LA COMUNA 14- EL POBLADO; MUNICIPIO DE MEDELLIN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9402849,CONSORCIO AP VV,2019-06-26T00:00:00.000,2019-12-21T00:00:00.000,0,Inversión
SECOP II,CORMACARENA,Meta,Villavicencio,4091799463,0,0,,,,terminado,CONSTRUCCIÓN INTERCEPTOR ALCANTARILLADO SANITARIO FASE II EN EL MUNICIPIO DE CUBARRAL - META,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3426801&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CUBARRAL FASE 2,2023-01-25T00:00:00.000,2023-09-24T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - FONDO MIXTO PARA LA PROMOCIÓN DEL DEPORTE; EL DESARROLLO INTEGRAL Y LA GESTIÓN SOCIAL - CALI,Valle del Cauca,Cali,4085411577,4085411577,0,7.0,0.0,0.0,Liquidado,REHABILITACIoN Y OBRAS COMPLEMENTARIAS DEL PUENTE VEHICULAR OMAR TORRIJOS SOBRE EL RIO CAUCA; QUE COMUNICA LAS RUTAS NACIONALES 2302 Y 2506 DEL VALLE DEL CAUCA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11826749,CARLOS EDUARDO HENAO GARCIA,2021-02-15T00:00:00.000,2021-09-15T00:00:00.000,0,Inversión
SECOP II,ICBF REGIONAL MAGDALENA,Magdalena,Santa Marta,4081546382,0,0,,,,terminado,Prestar los servicios para la atención a la primera infancia en los Hogares Comunitarios de Bienestar HCB; de conformidad con el Manual Operativo de la Modalidad Comunitaria; el Lineamiento Técnico para la Atención a la Primera Infancia y las directrices establecidas por el ICBF; en armonía con la Política de Estado para el Desarrollo Integral de la Primera Infancia de Cero a Siempre.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1602548&isFromPublicArea=True&isModal=true&asPopupView=true,FUNDACION PARA EL BIENESTAR SOCIAL DE LA COMUNIDAD,2020-12-11T00:00:00.000,2022-07-31T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ZIPAQUIRÁ,Cundinamarca,Zipaquirá,4078169229,4080169229,10,10.0,0.0490416137167122,100.0,Liquidado,CONSTRUCCION Y REHABILITACION DE LA AVENIDA BICENTENARIO DESDE LA CARRERA 15 HASTA LA CALLE 4 Y REHABILITACION Y MANTENIMIENTO DE LA MALLA VIAL DEL MUNICIPIO DE ZIPAQUIRA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20319,UNION TEMPORAL VIAS ZIPAQUIRA 2021,2021-04-05T00:00:00.000,2022-09-05T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ZIPAQUIRÁ,Cundinamarca,Zipaquirá,4078169229,4080169229,10,10.0,0.0490416137167122,100.0,Liquidado,CONSTRUCCION Y REHABILITACION DE LA AVENIDA BICENTENARIO DESDE LA CARRERA 15 HASTA LA CALLE 4 Y REHABILITACION Y MANTENIMIENTO DE LA MALLA VIAL DEL MUNICIPIO DE ZIPAQUIRA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20319,UNION TEMPORAL VIAS ZIPAQUIRA 2021,2021-04-05T00:00:00.000,2022-09-05T00:00:00.000,0,Inversión
SECOP I,ARAUCA - ALCALDÍA MUNICIPIO DE ARAUCA,Arauca,Arauca,4074627343,4074627343,0,4.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE PAVIMENTO FLEXIBLE EN LA ViA QUE CONDUCE HACIA LA VEREDA CLARINETERO  BOCAS DEL ARAUCA EN EL MUNICIPIO DE ARAUCA  DEPARTAMENTO DE ARAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12726,CONSORCIO VIA CLARINETERO FASE 2,2019-10-03T00:00:00.000,2020-02-03T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Santander,Bucaramanga,4073930183,4481032183,15,5.0,9.992856571248709,300.0,Liquidado,REMODELACIoN DE CANCHAS Y OBRAS COMPLEMENTARIAS EN EL MUNICIPIO DE BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-192192,CONSORCIO OBRAS BUCARAMANGA 2018,2018-09-03T00:00:00.000,2019-04-03T00:00:00.000,0,Inversión
SECOP II,GOBERNACIÓN DE BOLÍVAR//,Bolívar,Turbaco,4068474009,0,0,,,,terminado,CONSTRUCCIÓN Y REHABILITACION DEL JARILLON DE ISLA GRANDE EN EL MUNICIPIO DE MAGANGUE BOLIVAR SEGÚN CALAMIDAD No. 222 DEL 19 DE MAYO DE 2023.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5187089&isFromPublicArea=True&isModal=true&asPopupView=true,GRUPO EMPRESARIAL NISA SAS,2023-12-22T00:00:00.000,2024-07-24T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - FONDO MIXTO PARA LA PROMOCIÓN DEL DEPORTE; EL DESARROLLO INTEGRAL Y LA GESTIÓN SOCIAL - CALI,Valle del Cauca,Cali,4053798519,4053798519,0,8.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE OBRAS DE ARTE; URBANISMO; ACUEDUCTOS Y ALCANTARILLADOS Y MEJORAMIENTO DE VIAS URBANAS Y RURALES DEL MUNICIPIO PIEDRAS; TOLIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12411091,LAMICON INGENIEROS S.A.S,2021-10-14T00:00:00.000,2022-06-14T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - FONDO MIXTO PARA LA PROMOCIÓN DEL DEPORTE; EL DESARROLLO INTEGRAL Y LA GESTIÓN SOCIAL - CALI,Valle del Cauca,Cali,4053798519,4053798519,0,8.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE OBRAS DE ARTE; URBANISMO; ACUEDUCTOS Y ALCANTARILLADOS Y MEJORAMIENTO DE VIAS URBANAS Y RURALES DEL MUNICIPIO PIEDRAS; TOLIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12411091,LAMICON INGENIEROS S.A.S,2021-10-14T00:00:00.000,2022-06-14T00:00:00.000,0,Inversión
SECOP II,MUNICIPIO DE YUMBO VALLE,Valle del Cauca,,4044243782,0,0,,,,terminado,"«AMPLIACIÓN;  ADECUACIÓN   Y  REPARACIÓN   DEL
EDIFICIO ADMINISTRATIVO MUNICIPAL DE YUMBO - VALLE DEL CAUCA (CAMY)»",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4660087&isFromPublicArea=True&isModal=true&asPopupView=true,UT CAMY GD,2023-08-14T00:00:00.000,2024-09-15T00:00:00.000,0,Inversión
SECOP II,SANTIAGO DE CALI DISTRITO ESPECIAL - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,Valle del Cauca,Cali,4037205155,0,0,,,,terminado,REALIZAR LA CONSTRUCCIÓN Y PUESTA EN MARCHA DE SEIS (6) SISTEMAS DE GENERACIÓN SOLAR FOTOVOLTAICOS DE 49.4 KWP; 75.3 KWP; 9.7 KWP; 5.6 KWP; 8.1 KWP Y 5.6 KWP CON RESPALDO DE ENERGÍA EN LOS ACUEDUCTOS DE CASCAJAL; EL HORMIGUERO; FLAMENCO; LA PAILITA; EL ESTERO Y MORGAN RESPECTIVAMENTE PARA EL AUTOABASTECIMIENTO DE ENERGÍA ELÉCTRICA EN LOS PROCESOS DE BOMBEO EN EL PUNTO DE CAPTACIÓN DE AGUA CRUDA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1528759&isFromPublicArea=True&isModal=true&asPopupView=true,HG INGENIERIA Y CONSTRUCCIONES SAS BIC,2020-12-01T00:00:00.000,2020-12-31T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Valle del Cauca,Cali,4035754813,4731044048,240,4.0,17.22823281435061,6000.0,Liquidado,REHABILITACIoN DE ViAS A CARGO DE LA SECRETARIA DE INFRAESTRUCTURA DE LA CIUDAD DE SANTIAGO DE CALI EN LAS COMUNAS: COMUNA 2 (GRUPO 1) BARRIOS VIPASA; EL BOSQUE Y LA MERCED. COMUNA 7 (GRUPO 2) BARRIOS ALFONSO LoPEZ I Y ALFONSO LoPEZ II. COMUNA 16 (GRUPO 3) BARRIOS REPUBLICA DE ISRAEL Y MARIANO RAMOS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10682,GARCIA RIOS CONSTRUCTORES S.A.,2019-08-28T00:00:00.000,2020-11-28T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ZIPAQUIRÁ,Cundinamarca,Zipaquirá,4019592308,4019592308,0,5.0,0.0,0.0,Liquidado,REHABILITACION Y MANTENIMIENTO DE VIAS URBANAS EN PAVIMENTO FLEXIBLE EN EL MUNICIPIO DE ZIPAQUIRA CUNDINAMARCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-7673,CONSORCIO INGEOBRAS ZIPA 2019,2019-05-17T00:00:00.000,2019-11-17T00:00:00.000,0,Inversión
SECOP II,ALCALDIA DE PASTO,Nariño,Pasto,4016445459,0,0,,,,terminado,el contratista se compromete para con el municipio de pasto - secretaría de infraestructura y valorización; a realizar la obra mejoramiento de vÍas terciarias a travÉs del sistema de placa huella; dentro de las comunidades de los pueblos pastos y quillacingas que estÁn en jurisdicciÓn del municipio de pasto en el departamento de nariÑo; a precios unitarios fijos,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2183375&isFromPublicArea=True&isModal=true&asPopupView=true,INFRAESTRUCTURA PASTO,2021-10-12T00:00:00.000,2023-12-20T00:00:00.000,0,Inversión
SECOP II,MUNICIPIO DE MONTERIA,Córdoba,Montería,4011661268,4011661268,0,,0.0,,terminado,MEJORAMIENTO DE LAS VÍAS EN LOS BARRIOS PAZ DEL NORTE Y 20 DE JULIO EN EL MUNICIPIO DE MONTERÍA; DEPARTAMENTO DE CÓRDOBA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3057774&isFromPublicArea=True&isModal=true&asPopupView=true,C.C.P. INGENIEROS S.A.S.,2023-02-27T00:00:00.000,2023-10-25T00:00:00.000,0,Inversión
SECOP II,EMPRESA DE DESARROLLO Y RENOVACIÓN URBANO SOSTENIBLE DE MALAMBO,Atlántico,Malambo,4004308723,0,0,,,,terminado,AMPLIACION DE LA COBERTURA DEL SISTEMA DE ILUMINACION DE LA VIA CARACOLÍ EN EL MUNICIPIO DE MALAMBO; DEPARTAMENTO DEL ATLANTICO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4714690&isFromPublicArea=True&isModal=true&asPopupView=true,Dolmen,2023-08-11T00:00:00.000,2023-12-03T00:00:00.000,0,Inversión
SECOP I,HUILA - SOCIEDAD DE ACUEDUCTOS; ALCANTARILLADO Y ASEO AGUAS DEL HUILA S.A. E.S.P.,Huila,Neiva,4001254000,4001254000,0,180.0,0.0,0.0,Liquidado,CONSTRUCCION FASE III PLAN MAESTRO DEL SISTEMA DE ACUEDUCTO DE LA ZONA URBANA DEL MUNICIPIO DE TARQUI DEPARTAMENTO DEL HUILA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11301727,CONSORCIO ACUEDUCTO  TARQUI FASE 3,2020-03-02T00:00:00.000,2020-08-29T00:00:00.000,0,Inversión
SECOP II,ALCALDIA LOCAL RAFAEL URIBE URIBE,Distrito Capital de Bogotá,,4000000000,0,0,,,,terminado,REALIZAR LA CONSTRUCCION; MANTENIMIENTO Y ADECUACION  DE LOS PARQUES VECINALES Y DE BOLSILLO POR EL SISTEMA DE PRECIOS UNITARIOS FIJOS; A MONTO AGOTABLE DE LA LOCALIDAD RAFAEL URIBE URIBE de acuerdo con la descripción; especificaciones y demás condiciones establecidas en este pliego de condiciones; anexos y apéndices en especial las consignadas en el ANEXO TÉCNICO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.614001&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PARQUES I.B BOGOTA,2019-01-15T00:00:00.000,2019-08-14T00:00:00.000,0,Inversión
SECOP I,TOLIMA - EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL S.A. E.S.P.,Tolima,Ibagué,3999986316,4662340585,0,10.0,16.55891337304265,0.0,Liquidado,CONTRATO DE OBRA CIVIL PARA LA OPTIMIZACION Y/O MEJORAMIENTO DEL SERVICIO EN LOS SISTEMAS DE ACUEDUCTO Y ALCANTARILLADO; EN EL PERIMETRO HIDRAULICO DE LA EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL SA ESP OFICIAL.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12892877,MARIO GABRIEL JIMENEZ MARTINEZ,2022-03-25T00:00:00.000,2023-03-25T00:00:00.000,0,Inversión
SECOP II,IGAC Sede Central *,Distrito Capital de Bogotá,,3998401368,0,0,,,,Cerrado,ADECUACIÓN Y MANTENIMIENTO DE LA SEDE CENTRAL (OBRAS MENORES).,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.245521&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO IGAC - OZE,2017-12-29T00:00:00.000,2018-07-24T00:00:00.000,0,Inversión
SECOP II,INVIAS,Distrito Capital de Bogotá,Bogotá,3995735655,0,0,,,,terminado,"MANTENIMIENTO DE LAS VÍAS MUNCHIQUE  EL TABLÓN -
POPAYÁN RUTA 2001; PATICO  CANDELARIA RUTA 2401 RUTA
25CC02 TIMBÍO  EL HATO  EL TABLON; DEPARTAMENTO DEL
CAUCA.",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1353818&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO SICARARE,2020-11-27T00:00:00.000,2021-11-18T00:00:00.000,0,Inversión
SECOP II,ICBF SEDE NACIONAL,Distrito Capital de Bogotá,,3994000000,0,0,,,,terminado,Realizar las adecuaciones y/o reparaciones locativas requeridas en las infraestructuras donde presta servicio el Instituto Colombiano de Bienestar Familiar (ICBF); para la Primera Infancia a nivel Nacional,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2923603&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL GP - I 2022,2022-07-27T00:00:00.000,2023-01-30T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE MAPIRIPÁN,Meta,Mapiripán,3987868879,3987868879,0,6.0,0.0,0.0,Liquidado,CONSTRUCCION DE REDES DE ACUEDUCTO ALCANTARILLADO SANITARIO Y PLUVIAL PARA VIVIENDA PRIORITARIA EN EL CASCO URBANO DEL MUNICIPIO DE MAPIRIPAN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23134,CONSORCIO ACUEDUCTO Y ALCANTARILLADOS,2021-09-27T00:00:00.000,2022-03-27T00:00:00.000,0,Inversión
SECOP II,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE YUMBO,Valle del Cauca,Yumbo,3986039183,0,0,,,,terminado,AUNAR ESFUERZOS; ADMINISTRATIVOS; TECNICOS Y FINANCIEROS ENTRE EL INSTITUTO MUNICIPAL DE DEPORTES DE YUMBO - IMDERTY Y LA CORPORACIÓN DEPARTAMENTAL DE RECREACIÓN; RECREAVALLE; CON EL OBJETO DE EJECUTAR ACCIONES CONJUNTAS PARA  EL MEJORAMIENTO Y ADECUACION DE ESCENARIOS DEPORTIVOS Y LA INFRAESTRUCTURA RECREODEPORTIVA PARA EL DEPORTE SOCIAL COMUNITARIO DEL MUNICIPIO DE YUMBO.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2383470&isFromPublicArea=True&isModal=true&asPopupView=true,RECREAVALLE,2021-11-18T00:00:00.000,2022-12-30T00:00:00.000,0,Inversión
SECOP II,FUERZA AEROESPACIAL COLOMBIANA,Distrito Capital de Bogotá,Bogotá,3985956456,3985956456,0,,0.0,,terminado,OBRA PUBLICA PARA EL MANTENIMIENTO MAYOR Y ADECUACION DE LOS ALOJAMIENTOS DE CADETES UBICADOS EN LA BASE AEREA MARCO FIDEL SUAREZ; CALI - VALLE DEL CAUCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1160170&isFromPublicArea=True&isModal=true&asPopupView=true,EVER JOSE SALGADO SALGADO,2020-06-01T00:00:00.000,2021-04-15T00:00:00.000,0,Inversión
SECOP I,CORPORINOQUÍA - CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUÍA,Casanare,Yopal,3985481863,3985481863,77,17.0,0.0,452.94117647058823,Liquidado,RESTAURACION DE AREAS AMBIENTALMENTE DEGRADADAS EN EL DEPARTAMENTO DE CASANARE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-196655,UNION TEMPORAL RESTAURANDO AREAS,2018-12-28T00:00:00.000,2020-07-28T00:00:00.000,0,Inversión
SECOP I,VAUPÉS - ALCALDÍA MUNICIPIO DE CARURU,Vaupés,Caruru,3984750496,3984750496,0,9.0,0.0,0.0,Liquidado,AMPLIACIoN Y DOTACIoN DE AULAS EN LA SEDE EDUCATIVA DE CARURu EN EL DEPARTAMENTO DE VAUPeS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22631,CONSORCIO TUKANO,2021-07-01T00:00:00.000,2022-04-01T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE CASTILLA LA NUEVA,Meta,Castilla La Nueva,3984607913,3984607913,0,6.0,0.0,0.0,Liquidado,MEJORAMIENTO Y OPTIMIZACIoN DE LAS PLANTAS DE TRATAMIENTO DE AGUAS RESIDUALES DE LAS VEREDAS VIOLETAS; SAN LORENZO Y EL CASCO URBANO DEL MUNICIPIO DE CASTILLA LA NUEVA - META,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-17115,CONSORCIO PTARES CASTILLA 2020,2020-05-08T00:00:00.000,2021-02-08T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - GOBERNACIÓN,Boyacá,Tunja,3982510108,3982510108,0,6.0,0.0,0.0,Liquidado,MEJORAMIENTO Y CARACTERIZACIoN DE LAS ViAS TERCIARIAS DE BOYACa; CIeNEGA; JENESANO; NUEVO COLoN; RAMIRIQUi Y TURMEQUe. DEPARTAMENTO DE BOYACA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-7834,CONSORCIO MARQUEZ BOYACA 2019,2019-06-05T00:00:00.000,2020-04-05T00:00:00.000,0,Inversión
SECOP I,ARAUCA - ALCALDÍA MUNICIPIO DE ARAUQUITA,Arauca,Arauquita,3977690015,3977690015,0,3.0,0.0,0.0,Liquidado,CONSTRUCCION; CONTINUIDAD Y AMPLIACION DE LA DEFENSA LONGITUDINAL DE LA RIVERA DEL RIO ARAUCA EN EL SECTOR DEL BARRIO EL CENTRO DEL CASCO URBANO DEL MUNICIPIO DE ARAUQUITA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-4-13837957,COINSAC J&Y  LTDA,2015-10-01T00:00:00.000,2016-01-01T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - GOBERNACIÓN,Antioquia,Medellín,3970030090,5470030090,0,7.0,37.78308894379186,0.0,Liquidado,MEJORAMIENTO; REHABILITACIoN Y MANTENIMIENTO DE LAS ViAS DE LA SUBREGIoN DE ORIENTE DEL DEPARTAMENTO DE ANTIOQUIA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6308,EXPLANAN S.A,2019-02-07T00:00:00.000,2019-10-07T00:00:00.000,0,Inversión
SECOP II,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,Chocó,,3968972485,0,0,,,,terminado,CONTRATO DE OBRA PARA EL SUMINISTRO TRANSPORTE E     INSTALACIÓN DE SOLUCIONES ENERGÉTICAS PARA BENEFICIAR A 254 VIVIENDAS EN ZONAS NO INTERCONECTADAS DEL MUNICIPIO DE MILAN DEPARTAMENTO DEL CAQUETA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1938752&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO MILAN SOLAR,2021-07-30T00:00:00.000,2023-03-30T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - AGUAS REGIONALES EPM S.A. E.S.P. - APARTADÓ,Antioquia,Apartadó,3966120260,4423509022,90,240.0,11.532397708989288,37.5,Liquidado,OPTIMIZACION Y AMPLIACIoN DE PLANTA DE PRODUCCIoN DE AGUA POTABLE (PPAP) EN EL MUNICIPIO DE CAREPA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10845527,RODRIGO LENIS SUCERQUIA,2020-09-29T00:00:00.000,2021-08-25T00:00:00.000,0,Inversión
