id_contrato,valor_inicial,sobrecosto,fuente,n_riesgos,prob_promedio,prob_std,prob_min,prob_max,prob_rango,prob_p25,prob_p75,imp_promedio,imp_std,imp_min,imp_max,imp_rango,imp_p25,imp_p75,val_promedio,val_std,val_min,val_max,val_rango,val_p25,val_p75,suma_valoracion,suma_probabilidad,suma_impacto,n_categoria_bajo,n_categoria_medio,n_categoria_alto,n_categoria_extremo,n_categoria_no especificado,n_categoria_alto_extremo,interaccion_prob_x_n,interaccion_val_x_n,interaccion_prob_x_impacto,prop_plan_mitigacion,prop_tipo_administrativo,prop_tipo_ambiental,prop_tipo_construccion,prop_tipo_contratacion,prop_tipo_economico,prop_tipo_ejecucion,prop_tipo_financiero,prop_tipo_imagen,prop_tipo_naturaleza,prop_tipo_no especificado,prop_tipo_operacional,prop_tipo_predial,prop_tipo_regulatorio,prop_tipo_seguridad,prop_tipo_social,prop_tipo_tecnico,prop_tipo_tributario,prop_clas_a. juridico - documental - regulatorio,prop_clas_administrativos,prop_clas_b. financieros y/o de mercado,prop_clas_c. estudios y/o disenos,prop_clas_contractual - ejecucion,prop_clas_d. sociales y ambientales,prop_clas_de la naturaleza,prop_clas_derivados de circunstancias economicas o legales,prop_clas_e. tecnicos - operativos - constructivos,prop_clas_especifico,"prop_clas_f. supervision, seguimiento y control",prop_clas_general,prop_clas_juridicos,prop_clas_no especificado,prop_clas_poscontractual,prop_clas_precontractual - perfeccionamiento,prop_clas_riesgos financieros y legales,prop_clas_riesgos operacionales,prop_clas_riesgos posteriores a la entrega de los bienes,prop_clas_riesgos sociales o politicos,prop_clas_riesgos tecnologicos,prop_asig_compartido,prop_asig_contratista,prop_asig_contratista / entidad,prop_asig_desur,prop_asig_edu,prop_asig_entidad,prop_asig_interventoria,prop_asig_no especificado,prop_asig_privado,prop_asig_publico,prop_fuen_externo,prop_fuen_interno,prop_fuen_mixto,prop_fuen_no especificado,prop_etap_calidad / garantia,prop_etap_contratacion,prop_etap_contratacion / ejecucion,prop_etap_contratacion / perfeccionamiento,prop_etap_ejecucion,prop_etap_ejecucion / liquidacion,prop_etap_ejecucion / operacion,prop_etap_liquidacion,prop_etap_liquidacion / contractural,prop_etap_liquidacion / contratacion,prop_etap_no especificado,prop_etap_planeacion,prop_etap_planeacion / contratacion,prop_etap_planeacion / ejecucion,prop_etap_planeacion / perfeccionamiento,prop_etap_planeacion / seleccion,prop_etap_planeacion / seleccion / contratacion,prop_etap_planeacion / seleccion / contratacion / ejecucion,prop_etap_planeacion / seleccion / ejecucion,prop_etap_pos / entrega,prop_etap_seleccion,prop_etap_seleccion / contratacion / ejecucion,prop_etap_seleccion / ejecucion,prop_cate_alto,prop_cate_bajo,prop_cate_extremo,prop_cate_medio,prop_cate_no especificado,tfidf_actividades,tfidf_afectacion,tfidf_ambiental,tfidf_ambientales,tfidf_asume,tfidf_bienes,tfidf_calidad,tfidf_cambio,tfidf_cambios,tfidf_cantidades,tfidf_cantidades obra,tfidf_causas,tfidf_condiciones,tfidf_construccion,tfidf_contractual,tfidf_contratacion,tfidf_contratista,tfidf_contrato,tfidf_costos,tfidf_cualquier,tfidf_cuando,tfidf_cumplimiento,tfidf_dano,tfidf_danos,tfidf_demas,tfidf_demora,tfidf_demoras,tfidf_dentro,tfidf_departamento,tfidf_derivados,tfidf_desarrollo,tfidf_disenos,tfidf_documentos,tfidf_efectos,tfidf_ejecucion,tfidf_ejecucion contrato,tfidf_ejecucion obra,tfidf_ejecucion obras,tfidf_elaboracion,tfidf_entidad,tfidf_entrega,tfidf_equipos,tfidf_errores,tfidf_especificaciones,tfidf_estudios,tfidf_etc,tfidf_eventos,tfidf_expedicion,tfidf_falta,tfidf_fuerza,tfidf_fuerza mayor,tfidf_inadecuada,tfidf_incumplimiento,tfidf_informacion,tfidf_insumos,tfidf_ley,tfidf_manejo,tfidf_materiales,tfidf_mayor,tfidf_mayores,tfidf_mercado,tfidf_modificacion,tfidf_municipio,tfidf_normas,tfidf_objeto,tfidf_obligaciones,tfidf_obra,tfidf_obras,tfidf_ocasionados,tfidf_ocurre,tfidf_orden,tfidf_orden publico,tfidf_otras,tfidf_pago,tfidf_paros,tfidf_parte,tfidf_parte contratista,tfidf_permisos,tfidf_personal,tfidf_plazo,tfidf_precios,tfidf_presentacion,tfidf_proceso,tfidf_proponente,tfidf_proyecto,tfidf_publico,tfidf_publicos,tfidf_redes,tfidf_refiere,tfidf_riesgo,tfidf_seguridad,tfidf_seleccion,tfidf_senalizacion,tfidf_servicios,tfidf_tasas,tfidf_tecnicas,tfidf_terceros,tfidf_trabajo,tfidf_variacion,tfidf_variaciones,anio,ipc,trm
C-001,16147899764,28.56,tolima,12,2.083333333333333,0.2763853991962833,2.0,3.0,1.0,2.0,2.0,3.583333333333333,0.7592027982620249,2.0,5.0,3.0,3.0,4.0,7.0,1.2909944487358056,4.0,8.0,4.0,6.0,8.0,84.0,25.0,43.0,1,3,8,0,0,8,25.0,84.0,7.465277777777779,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.6666666666666666,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328961306907581,0.0,0.0895613531456526,0.0,0.0,0.0,0.0901202658703326,0.0,0.0,0.0,0.3730410805509487,0.276845771508312,0.0,0.0,0.0,0.0,0.1400604771894824,0.113482310971326,0.0,0.1316800118511434,0.0,0.0,0.1387896482927791,0.135724921927986,0.1311236747976893,0.0,0.1305724185188691,0.0,0.2180550351325913,0.2917950203608035,0.0,0.0,0.0,0.0,0.135724921927986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193938597871258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076819530895984,0.265376452797135,0.0,0.0,0.1284163985090441,0.1294847829130134,0.0,0.0,0.0,0.2871155240845058,0.2557784297396528,0.0,0.0991916217016251,0.0,0.0,0.0,0.0,0.0,0.1008454824997076,0.1218979728955037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159102378826866,0.0,0.0,0.0,2018,3.18,2955.7
C-002,105418335674,4.8,amva,19,1.736842105263158,0.8486587103472158,1.0,3.0,2.0,1.0,2.5,3.631578947368421,0.929659038560826,2.0,5.0,3.0,3.0,4.0,5.894736842105263,1.6825649855942928,4.0,9.0,5.0,5.0,7.0,112.0,33.0,69.0,4,7,5,3,0,8,33.0,112.0,6.307479224376732,1.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.631578947368421,0.0,0.1052631578947368,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.0,0.4210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.5263157894736842,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.4210526315789473,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2105263157894736,0.1578947368421052,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869712065058446,0.0929238089968679,0.3302158112710264,0.0,0.0723008388096416,0.182900023915946,0.0,0.3305953646778249,0.1022272674993008,0.0936793914936671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115322504598613,0.0,0.0,0.1936733930376432,0.085046664473168,0.1928591718520554,0.0,0.0536789136772724,0.0718315892127017,0.0,0.0,0.1034366520371366,0.1670080176178718,0.0,0.0,0.208790724214281,0.1928591718520554,0.177282001937866,0.0,0.0,0.1074017797604794,0.0,0.0,0.0,0.0,0.0,0.0968366965188216,0.0,0.1020361714139536,0.0,0.0,0.0,0.1068864179502687,0.0841146800035352,0.0907309915301364,0.0,0.1858476179937359,0.1732892481843884,0.0,0.1134646296570044,0.0653280934008987,0.0,0.0,0.0948373345213743,0.0956263515806677,0.1053751444063638,0.0,0.0964295859260277,0.0,0.0,0.1786536689954483,0.0,0.3061085142418608,0.0,0.10023478288768,0.0,0.0,0.2979032855564972,0.0900233846081124,0.0,0.0,0.0,0.0814302255920606,0.0,0.0,0.0,0.0,0.0,0.1646144080807959,0.0,0.0,0.0944480019148913,0.0,2019,3.8,3281.1
C-003,46952850500,53.1,rionegro,8,2.375,0.6959705453537527,2.0,4.0,2.0,2.0,2.25,1.625,0.6959705453537527,1.0,3.0,2.0,1.0,2.0,4.0,1.3228756555322954,3.0,7.0,4.0,3.0,4.25,32.0,19.0,13.0,6,1,1,0,0,1,19.0,32.0,3.859375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207766420964772,0.0,0.0,0.0,0.0,0.0,0.0,0.1746737175366471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054667316755822,0.0,0.0,0.2593689246130181,0.0,0.2174901358493426,0.2686186127649057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899539762762539,0.0,0.0,0.0,0.0,0.3061237607445414,0.2174901358493426,0.0,0.0,0.0,0.1350704857290741,0.0,0.0,0.0,0.1370612637239893,0.6313122293897686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176977506406087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2310265081300025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3.8,3281.1
C-004,43371238623,26.33,cucuta,10,1.3,0.4582575694955839,1.0,2.0,1.0,1.0,1.75,1.4,0.4898979485566356,1.0,2.0,1.0,1.0,2.0,2.4,0.4898979485566356,2.0,3.0,1.0,2.0,3.0,24.0,13.0,14.0,10,0,0,0,0,0,13.0,24.0,1.82,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017170913378393,0.1104983901476023,0.0,0.0,0.1684178505099525,0.1562353725605006,0.0,0.0,0.0,0.1657467769277055,0.0,0.0,0.1649404995436107,0.0,0.0,0.0,0.1566493307116461,0.0,0.0,0.1299780150054795,0.1473746941647519,0.0,0.1640764794396754,0.0,0.1375840064736336,0.0,0.1580836919811383,0.0,0.1531902302688926,0.1294999102798826,0.0,0.1473746941647519,0.2709425801802178,0.0,0.0,0.0,0.0,0.0,0.0,0.4900680534251344,0.1201646640185477,0.0,0.1177166290288413,0.0,0.1294999102798826,0.0,0.0,0.0,0.2571073000312662,0.0,0.0854454318600396,0.1420167659129279,0.1324201991949073,0.0,0.0867047956995552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111955764301557,0.1559433177221055,0.2261392505001824,0.1531902302688926,0.0,0.0,0.2276448933071348,0.0,0.0,0.0,0.0,0.0,0.1329193196968685,0.0,0.0,0.0,0.0,0.1257912590469335,0.0,0.0,0.0,0.0,2018,3.18,2955.7
C-005,40110983232,37.28,cali,32,2.1875,0.582961190818051,1.0,3.0,2.0,2.0,3.0,3.46875,0.7493486755176124,2.0,5.0,3.0,3.0,4.0,6.0,0.75,4.0,7.0,3.0,6.0,6.25,192.0,70.0,111.0,1,6,25,0,0,25,70.0,192.0,7.587890625,1.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.09375,0.0,0.0,0.0,0.6875,0.0,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.96875,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78125,0.03125,0.0,0.1875,0.0,0.0540209182666958,0.0,0.0586933658059833,0.0598119765473357,0.0,0.0,0.0,0.0607375724669763,0.0449733238516991,0.0591358687161771,0.0631833268758509,0.1496863130367717,0.0452539824403538,0.0491607864682103,0.0,0.0737408200920638,0.1873229550062907,0.1737729793838703,0.0,0.062678133331074,0.0584745135121461,0.0,0.0703315099451673,0.1709557708820887,0.0,0.0661232508194246,0.2714230976605536,0.0,0.0,0.0,0.0,0.0578272808564068,0.0655670717100341,0.0,0.2189931118294562,0.0976834426016899,0.1836335702625963,0.0756009687648163,0.1406630198903347,0.0567783557408495,0.068154406495925,0.0576145718360028,0.1419667652358202,0.0,0.0,0.0661232508194246,0.0,0.0,0.2515236509570503,0.0,0.0,0.0,0.1603839489683709,0.0,0.0523721843885159,0.0,0.0576145718360028,0.0861565497491088,0.0,0.0726771702198332,0.0,0.0,0.0,0.0,0.0589138097668473,0.0,0.2314500297132949,0.0888393690289692,0.0,0.0,0.0644844240866232,0.0650209143931026,0.2149487499110702,0.121007020429926,0.0,0.0480584500418883,0.0642196982902488,0.1214751449339527,0.0996183458485174,0.0,0.05030473019141,0.0,0.0525510103409317,0.0,0.1519189823784063,0.0612111900875321,0.3237574114945665,0.1300418287862052,0.0,0.1107365833729623,0.0,0.0,0.0,0.3298630663841855,0.0690683725527763,0.0,0.1084195438115352,0.1273941668593176,0.0,0.1375212898494598,2019,3.8,3281.1
C-006,37715126875,49.78,san jose del guaviare,22,2.909090909090909,0.6680426571226848,2.0,4.0,2.0,2.25,3.0,2.363636363636364,0.77138921583987,1.0,4.0,3.0,2.0,3.0,6.909090909090909,2.6613238487826267,2.0,12.0,10.0,4.5,9.0,152.0,64.0,52.0,6,0,14,2,0,16,64.0,152.0,6.87603305785124,1.0,0.0,0.0909090909090909,0.0,0.0,0.1363636363636363,0.0,0.0909090909090909,0.0,0.0454545454545454,0.0,0.5454545454545454,0.0,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0909090909090909,0.0,0.0,0.1818181818181818,0.2272727272727272,0.0,0.0,0.0,0.9090909090909092,0.0909090909090909,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.6363636363636364,0.2727272727272727,0.0909090909090909,0.0,0.0,0.3341184813326626,0.1664185919471604,0.0,0.2219616483100887,0.0,0.1642860598350974,0.0723327787761409,0.1502643503563674,0.0556318520600772,0.1463017459288023,0.1563151304987673,0.0,0.0559790258010023,0.0,0.0,0.0912171492522555,0.0926871489839659,0.2579479172053344,0.0,0.0,0.1446655575522819,0.0912171492522555,0.0,0.2114717201221385,0.0,0.1635884827836059,0.0,0.0,0.0,0.0,0.3257946702102864,0.0715321541331577,0.0,0.0,0.3160427096646677,0.060417046841546,0.0757180385999465,0.0,0.0,0.0702346372530799,0.0,0.0,0.0,0.0,0.0745553253981825,0.0,0.0,0.0,0.0622267839744046,0.0,0.0,0.0,0.0,0.0,0.0647842179415637,0.0,0.0,0.0532876827767314,0.0,0.0,0.0,0.0,0.0940481480891812,0.0,0.0,0.0,0.1908686114279576,0.0549470020408942,0.0,0.0,0.0797670181727244,0.0804306548979116,0.0,0.0748426409507427,0.0811062496828835,0.059448142898736,0.0,0.0,0.0,0.0,0.0622267839744046,0.0,0.1300108501001466,0.0,0.3132054600731077,0.0757180385999465,0.0,0.0,0.0,0.0684903927065454,0.0,0.0912171492522555,0.0,0.0,0.085437347182894,0.0,0.1341146151801833,0.0787930803981101,0.1588791064857412,0.0850566891302509,2020,1.61,3693.4
C-007,34224873099,18.33,monteria,32,2.46875,0.7064159097160821,1.0,4.0,3.0,2.0,3.0,3.15625,0.9717694878416384,2.0,5.0,3.0,2.0,4.0,5.90625,0.9137619698258403,4.0,7.0,3.0,5.0,7.0,189.0,79.0,101.0,2,9,21,0,0,21,79.0,189.0,7.7919921875,1.0,0.0,0.15625,0.0,0.0,0.0625,0.0,0.09375,0.0,0.03125,0.0,0.5,0.0,0.0625,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.78125,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.0625,0.0,0.28125,0.0,0.0985476412180576,0.0613560780363359,0.053535676002144,0.0545559886286087,0.0,0.0,0.0,0.0554002476446377,0.0410212851384749,0.0539392938915738,0.0576310809563128,0.1365326020521929,0.0412772808044776,0.0,0.0,0.1345216652127547,0.2392066845200775,0.1902031780485913,0.0,0.0571702813827979,0.0533360553919727,0.0,0.0641511161859831,0.1559330025627404,0.0,0.0603126585682422,0.185678809048284,0.0715226879994925,0.0635690455416383,0.0,0.0,0.0527456984192578,0.1196107075910747,0.0,0.233040562717383,0.1336492394519907,0.1116644920676095,0.1379150407771919,0.1924533485579494,0.1553668433460357,0.0,0.1051033624825811,0.1942371163001828,0.0,0.0,0.0603126585682422,0.2519959088530489,0.0,0.1835367728478818,0.1365326020521929,0.1365326020521929,0.0,0.0975267875679832,0.0600578426225103,0.0,0.0,0.1051033624825811,0.078585527844455,0.1116644920676095,0.0662906511530306,0.0,0.0,0.0,0.0,0.0537367484113231,0.0,0.2462965374333125,0.1620651878200843,0.0,0.0,0.0,0.0,0.0653533636171866,0.11037350730806,0.0598053537955373,0.0438353053241577,0.0585763810510883,0.0554002476446377,0.0908643662529928,0.0,0.0458841932119704,0.0,0.0479330810997831,0.0,0.2309484586404107,0.0,0.1181228688936356,0.0593071901485231,0.0,0.3030167601208669,0.0,0.0,0.0,0.1504381458152568,0.0629989772132622,0.0,0.0494460787014782,0.1161993821258796,0.0,0.0627182912044472,2020,1.61,3693.4
C-008,32658182171,0.007,tunja,10,3.0,0.6324555320336759,2.0,4.0,2.0,3.0,3.0,2.7,0.6403124237432849,2.0,4.0,2.0,2.0,3.0,7.9,1.8681541692269408,6.0,12.0,6.0,6.0,9.0,79.0,30.0,27.0,0,0,9,1,0,10,30.0,79.0,8.100000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.3210246959752296,0.1332473380684562,0.0,0.1184795458430381,0.0,0.2630797424572895,0.1158302100053283,0.0,0.089086154522652,0.1171402664311098,0.1251577410617521,0.0,0.0896421017432633,0.0,0.0,0.0,0.1484247130175122,0.1376884354316472,0.0,0.0,0.2316604200106566,0.1460707266158733,0.0,0.1128801914631403,0.0,0.0,0.0,0.0,0.1380532519852309,0.0,0.3912838588629096,0.0,0.0,0.0,0.3614967816656471,0.0,0.2425024023856883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0996469592025264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706646306463221,0.0,0.0,0.0,0.0,0.1506041510930497,0.0,0.0,0.0,0.3056477536076382,0.0879894688583335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006208240795531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073823258552075,0.1261754242530253,0.1272106545682202,0.0,2018,3.18,2955.7
C-009,31595665637,50.0,rionegro,35,2.171428571428572,0.5598833697790121,1.0,4.0,3.0,2.0,2.0,1.8285714285714283,0.6963461489687965,1.0,3.0,2.0,1.0,2.0,4.0,1.01418510567422,2.0,7.0,5.0,3.0,5.0,140.0,76.0,64.0,23,11,1,0,0,1,76.0,140.0,3.970612244897959,1.0,0.0,0.0285714285714285,0.0,0.0,0.0285714285714285,0.0,0.1428571428571428,0.0,0.0285714285714285,0.0,0.7142857142857143,0.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3714285714285714,0.1142857142857142,0.0,0.0,0.2,0.3142857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.6571428571428571,0.0,0.3142857142857143,0.0,0.0,0.0,0.0577407476394435,0.0,0.0,0.0,0.0575254474109553,0.0,0.1769735510900418,0.2908803427006703,0.2486313389638365,0.0,0.0445194911534943,0.0483628860985875,0.0,0.0,0.147426099335955,0.170952570386335,0.0,0.0,0.0,0.0,0.0,0.1681810863708028,0.0,0.065050042474729,0.0,0.0771405871125633,0.0,0.0,0.0,0.1706661588453984,0.0,0.0676446305575386,0.1795323007873349,0.0480489994939194,0.060217706567339,0.2231217991404596,0.0691899997738915,0.0,0.0670482316349981,0.0566794629521501,0.1396625845545556,0.1290057807753269,0.1778790414096943,0.0,0.0679473636359489,0.0718423205990381,0.1484647893931002,0.0,0.0,0.0,0.1051872330672169,0.0,0.0,0.0,0.0566794629521501,0.2542745774535893,0.060217706567339,0.1429951779791942,0.0,0.0606910332055337,0.0747954369863981,0.0621578347409591,0.0,0.0,0.3035913303726896,0.3495898738883485,0.0,0.0820843384186526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490007489680517,0.0,0.0494882631310334,0.0,0.0516980852030843,0.0,0.0,0.0,0.0,0.1279311948702478,0.0,0.0,0.058176068540134,0.0,0.3189407007814916,0.0,0.0,0.0550562621352068,0.0533299243657216,0.0,0.1263547708174012,0.0,2019,3.8,3281.1
C-010,31074451269,1.82,cartagena,20,2.4,0.8602325267042626,1.0,5.0,4.0,2.0,3.0,2.15,0.852936105461599,1.0,4.0,3.0,2.0,2.25,4.7,1.452583904633395,2.0,7.0,5.0,4.0,6.0,94.0,48.0,43.0,12,2,6,0,0,6,48.0,94.0,5.159999999999999,1.0,0.0,0.15,0.0,0.0,0.2,0.0,0.1,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0469379800320849,0.0584474743407428,0.2039912034531661,0.1039394905135918,0.0,0.0,0.0,0.2110959276610328,0.1953832926817313,0.102764570245788,0.109798123779312,0.0,0.1179615559478848,0.0427150831130732,0.1080566954903831,0.0,0.1302097247326071,0.2415820507505756,0.0,0.1089202133224771,0.1016152866587275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004905448199746,0.0,0.0,0.3488464624455022,0.2121892604484914,0.0531855012883043,0.1313771359742668,0.0,0.0,0.0,0.0500604526758414,0.0,0.0,0.0,0.1723605554775697,0.1200249827567068,0.0,0.0437090389612928,0.0,0.0,0.0,0.0464517501472229,0.057210782174844,0.2275270972744968,0.0602826137876784,0.1001209053516828,0.0748601567968932,0.0,0.0631481225055381,0.0993893184791497,0.0536035529870574,0.0,0.0,0.2559467068662498,0.0,0.167586267531197,0.2315736568355727,0.121111070885596,0.0,0.0560295660880025,0.0564957146115914,0.1245105347455439,0.0,0.0,0.0835145584642828,0.0,0.0,0.0,0.0,0.3059632727290499,0.0,0.0,0.0,0.0440000552265599,0.0531855012883043,0.0562616090342921,0.0,0.0,0.1443260788400699,0.051382285122894,0.0,0.0,0.0955377195849989,0.1200249827567068,0.0,0.0471020721768347,0.0,0.1673986492306208,0.0597451113758652,2018,3.18,2955.7
