fila,url,entidad,municipio,departamento,tipo
796,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13017,SANTANDER - ALCALDÍA MUNICIPIO DE SAN GIL,San Gil,Santander,BLOQUEADA
797,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10593631,ANTIOQUIA - AGUAS REGIONALES EPM S.A. E.S.P. - APARTADÓ,Apartadó,Antioquia,BLOQUEADA
808,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8395831,ANTIOQUIA - EMPRESA DE DESARROLLO URBANO EDU - MEDELLIN,Medellín,Antioquia,BLOQUEADA
820,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12125390,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Barrancabermeja,Santander,BLOQUEADA
822,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6212,NARIÑO - ALCALDÍA MUNICIPIO DE YACUANQUER,Yacuanquer,Nariño,BLOQUEADA
823,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4142,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
824,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186166,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLETA,Villeta,Cundinamarca,BLOQUEADA
825,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-189536,SANTANDER - ALCALDÍA MUNICIPIO DE PIEDECUESTA,Piedecuesta,Santander,BLOQUEADA
826,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8252973,ANTIOQUIA - EMPRESAS PÚBLICAS DE LA CEJA DEL TAMBO E.S.P.,Medellín,Antioquia,BLOQUEADA
829,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-3732,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
834,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-227,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,Bogotá D.C.,Bogotá D.C.,BLOQUEADA
835,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-17009,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE RICAURTE,Ricaurte,Cundinamarca,BLOQUEADA
840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7504,SANTANDER - GOBERNACIÓN,Bucaramanga,Santander,BLOQUEADA
841,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8376121,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Barrancabermeja,Santander,BLOQUEADA
842,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22155,ANTIOQUIA - ALCALDÍA MUNICIPIO DE PUERTO TRIUNFO,Puerto Triunfo,Antioquia,BLOQUEADA
851,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-214199,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE ABREGO,Abrego,Norte De Santander,BLOQUEADA
864,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23660,META - ALCALDÍA MUNICIPIO DE PUERTO CONCORDIA,Puerto Concordia,Meta,BLOQUEADA
865,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25401,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHOCONTÁ,Chocontá,Cundinamarca,BLOQUEADA
868,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200683,CASANARE - ALCALDÍA MUNICIPIO DE VILLANUEVA,Villanueva,Casanare,BLOQUEADA
869,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4568,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
870,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-215597,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLAGÓMEZ,Villagómez,Cundinamarca,BLOQUEADA
871,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21728,VAUPÉS - ALCALDÍA MUNICIPIO DE MITÚ,Mitú,Vaupés,BLOQUEADA
872,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2140,SANTANDER - ALCALDÍA MUNICIPIO DE CABRERA,Cabrera,Santander,BLOQUEADA
877,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14949,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TABIO,Tabio,Cundinamarca,BLOQUEADA
878,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-39448,CAQUETÁ - ALCALDÍA MUNICIPIO DE SAN JOSÉ DE FRAGUA,San José del Fragua,Caquetá,BLOQUEADA
879,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6582,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
880,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12641389,ANTIOQUIA - ALCALDÍA MUNICIPIO DE DABEIBA,Dabeiba,Antioquia,BLOQUEADA
889,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205532,NORTE DE SANTANDER - GOBERNACIÓN,San José de Cúcuta,Norte De Santander,BLOQUEADA
898,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4129,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
899,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199604,SANTANDER - ALCALDÍA MUNICIPIO DE SAN VICENTE CHUCURÍ,San Vicente de Chucurí,Santander,BLOQUEADA
900,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188370,BOYACÁ - ALCALDÍA MUNICIPIO DE TUNJA,Tunja,Boyacá,BLOQUEADA
901,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9158215,ANTIOQUIA - EMPRESA DE DESARROLLO URBANO EDU - MEDELLIN,Medellín,Antioquia,BLOQUEADA
902,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6613,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
909,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18427,META - ALCALDÍA MUNICIPIO DE PUERTO LLERAS,Puerto Lleras,Meta,BLOQUEADA
912,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186925,CAQUETÁ - ALCALDÍA MUNICIPIO DE LA MONTAÑITA,La Montañita,Caquetá,BLOQUEADA
919,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13310,VAUPÉS - GOBERNACIÓN,Mitú,Vaupés,BLOQUEADA
920,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7435,CASANARE - ALCALDÍA MUNICIPIO DE SABANALARGA,Sabanalarga,Casanare,BLOQUEADA
921,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23617,SANTANDER - ALCALDÍA MUNICIPIO DE FLORIÁN,Florián,Santander,BLOQUEADA
929,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19091,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SANTA ROSA DE OSOS,Santa Rosa de Osos,Antioquia,BLOQUEADA
930,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-215255,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE FACATATIVÁ,Facatativá,Cundinamarca,BLOQUEADA
931,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18905,BOYACÁ - ALCALDÍA MUNICIPIO DE GARAGOA,Garagoa,Boyacá,BLOQUEADA
932,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26531,VAUPÉS - ALCALDÍA MUNICIPIO DE CARURU,Caruru,Vaupés,BLOQUEADA
933,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18252,ANTIOQUIA - ALCALDÍA MUNICIPIO DE APARTADÓ,Apartadó,Antioquia,BLOQUEADA
934,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6812,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE HERRÁN,Herrán,Norte De Santander,BLOQUEADA
949,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22187,SANTANDER - ALCALDÍA MUNICIPIO DE SAN GIL,San Gil,Santander,BLOQUEADA
950,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9933,BOYACÁ - ALCALDÍA MUNICIPIO DE NOBSA,Nobsa,Boyacá,BLOQUEADA
951,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-27163,SANTANDER - ALCALDÍA MUNICIPIO DE CHARALÁ,Charalá,Santander,BLOQUEADA
952,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-36898,SANTANDER - ALCALDÍA MUNICIPIO DE CAPITANEJO,Capitanejo,Santander,BLOQUEADA
957,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-667,CASANARE - ALCALDÍA MUNICIPIO DE MONTERREY,Monterrey,Casanare,BLOQUEADA
958,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34006,SANTANDER - ALCALDÍA MUNICIPIO DE MOGOTES,Mogotes,Santander,BLOQUEADA
959,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-226916,LA GUAJIRA - ALCALDÍA MUNICIPIO DE SAN JUAN DEL CESAR,San Juan del Cesar,La Guajira,BLOQUEADA
960,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6832,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
961,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-7365,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
962,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12474713,VALLE DEL CAUCA - EMPRESAS PÚBLICAS MUNICIPALES DE CARTAGO,Cartago,Valle del Cauca,BLOQUEADA
963,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33501,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE ANSERMANUEVO,Ansermanuevo,Valle del Cauca,BLOQUEADA
964,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4193,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
984,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13837902,CASANARE - ALCALDÍA MUNICIPIO DE SABANALARGA,Sabanalarga,Casanare,BLOQUEADA
986,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-35977,SANTANDER - ALCALDÍA MUNICIPIO DE BETULIA,Betulia,Santander,BLOQUEADA
987,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13381,VAUPÉS - GOBERNACIÓN,Mitú,Vaupés,BLOQUEADA
996,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-207005,BOYACÁ - ALCALDÍA MUNICIPIO DE NUEVO COLÓN,Nuevo Colón,Boyacá,BLOQUEADA
997,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5172,TOLIMA - ALCALDÍA MUNICIPIO DE MELGAR,Melgar,Tolima,BLOQUEADA
1002,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9748,GUAVIARE - GOBERNACIÓN,San José del Guaviare,Guaviare,BLOQUEADA
1003,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-215276,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE BELTRÁN,Beltrán,Cundinamarca,BLOQUEADA
1004,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8265170,CALDAS - EMPRESA DE OBRAS SANITARIAS DE CALDAS,Manizales,Caldas,BLOQUEADA
1005,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8397613,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1006,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3381,CESAR - ALCALDÍA MUNICIPIO DE SAN MARTÍN,San Martín,Cesar,BLOQUEADA
1007,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4197,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1008,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8395839,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1009,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8837,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Bucaramanga,Santander,BLOQUEADA
1016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4200,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1021,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12200888,ANTIOQUIA - AGUAS REGIONALES EPM S.A. E.S.P. - APARTADÓ,Apartadó,Antioquia,BLOQUEADA
1022,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-215559,META - ALCALDÍA MUNICIPIO DE ACACIAS,Acacías,Meta,BLOQUEADA
1024,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8396058,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1025,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-27101,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLAPINZÓN,Villapinzón,Cundinamarca,BLOQUEADA
1028,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25867,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Samacá,Boyacá,BLOQUEADA
1029,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205979,SANTANDER - ALCALDÍA MUNICIPIO DE CHARALÁ,Charalá,Santander,BLOQUEADA
1037,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12340405,ANTIOQUIA - EMPRESA PARA LA COMPETITIVIDAD TERRITORIAL DEL MUNICIPIO DE GIRARDOTA - GIRACOM,Girardota,Antioquia,BLOQUEADA
1038,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2555,CDMB - CORPORACIÓN AUTÓNOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA,Bucaramanga,Santander,BLOQUEADA
1043,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187702,SANTANDER - ALCALDÍA MUNICIPIO DE ALBANIA,Albania,Santander,BLOQUEADA
1044,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-10071,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1045,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1621,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,BLOQUEADA
1046,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11700347,NORTE DE SANTANDER - EIS CÚCUTA S.A. E.S.P. - EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE CÚCUTA,San José de Cúcuta,Norte De Santander,BLOQUEADA
1047,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8388702,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1049,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10696427,VALLE DEL CAUCA - FUNDACIÓN UNIVERSIDAD DEL VALLE,Cali,Valle del Cauca,BLOQUEADA
1050,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12150375,ANTIOQUIA - ALCALDÍA MUNICIPIO DE DABEIBA,Dabeiba,Antioquia,BLOQUEADA
1057,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23718,RISARALDA - ALCALDÍA MUNICIPIO DE QUINCHIA,Quinchía,Risaralda,BLOQUEADA
1058,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18382,ANTIOQUIA - ALCALDÍA MUNICIPIO DE TURBO,Turbo,Antioquia,BLOQUEADA
1059,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12311741,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Barrancabermeja,Santander,BLOQUEADA
1060,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198781,SANTANDER - ALCALDÍA MUNICIPIO DE GIRÓN,Girón,Santander,BLOQUEADA
1061,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11075,CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,Aguazul,Casanare,BLOQUEADA
1074,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22785,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,BLOQUEADA
1075,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4354,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1076,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11018851,PUTUMAYO - ALCALDÍA MUNICIPIO DE ORITO,Orito,Putumayo,BLOQUEADA
1080,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12088536,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,Neiva,Huila,BLOQUEADA
1081,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9859738,CAR - CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA,Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1082,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9890521,CALDAS - EMPRESA DE OBRAS SANITARIAS DE CALDAS,Manizales,Caldas,BLOQUEADA
1083,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28800,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,BLOQUEADA
1092,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20443,BOYACÁ - ALCALDÍA MUNICIPIO DE OTANCHE,Otanche,Boyacá,BLOQUEADA
1093,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25282,CASANARE - ALCALDÍA MUNICIPIO DE NUNCHIA,Nunchía,Casanare,BLOQUEADA
1094,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14919,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHÍA,Chía,Cundinamarca,BLOQUEADA
1095,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-196709,BOYACÁ - ALCALDÍA MUNICIPIO DE SUTAMARCHÁN,Sutamarchán,Boyacá,BLOQUEADA
1100,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6645,CASANARE - ALCALDÍA MUNICIPIO DE MONTERREY,Monterrey,Casanare,BLOQUEADA
1101,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12279006,ANTIOQUIA - ALCALDÍA MUNICIPIO DE DABEIBA,Dabeiba,Antioquia,BLOQUEADA
1106,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11072,BOYACÁ - ALCALDÍA MUNICIPIO DE BUENAVISTA,Buenavista,Boyacá,BLOQUEADA
1111,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11752,BOYACÁ - ALCALDÍA MUNICIPIO DE CUCAITA,Cucaita,Boyacá,BLOQUEADA
1112,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21788,SANTANDER - EMPRESA DE SERVICIOS PÚBLICOS DE SANTANDER S.A. E.S.P. - BUCARAMANGA,Bucaramanga,Santander,BLOQUEADA
1117,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8388747,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1118,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-16124,BOYACÁ - ALCALDÍA MUNICIPIO DE SOATA,Soatá,Boyacá,BLOQUEADA
1119,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-197316,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,BLOQUEADA
1121,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-189403,SANTANDER - ALCALDÍA MUNICIPIO DE PIEDECUESTA,Piedecuesta,Santander,BLOQUEADA
1122,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8298871,CALDAS - EMPRESA DE OBRAS SANITARIAS DE CALDAS,Manizales,Caldas,BLOQUEADA
1127,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31270,RISARALDA - ALCALDÍA MUNICIPIO DE MISTRATÓ,Mistrató,Risaralda,BLOQUEADA
1129,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-1-227599,NARIÑO - ALCALDÍA MUNICIPIO DE FUNES,Funes,Nariño,BLOQUEADA
1130,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24042,NARIÑO - ALCALDÍA MUNICIPIO DE ARBOLEDA (BERRUECOS),Arboleda,Nariño,BLOQUEADA
1131,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19840,NARIÑO - ALCALDÍA MUNICIPIO DE FUNES,Funes,Nariño,BLOQUEADA
1132,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4540,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1133,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9466192,SANTANDER - GOBERNACIÓN,Bucaramanga,Santander,BLOQUEADA
1134,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-195630,BOYACÁ - ALCALDÍA MUNICIPIO DE TUNJA,Tunja,Boyacá,BLOQUEADA
1135,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7588,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,Tibú,Norte De Santander,BLOQUEADA
1136,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6334,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1137,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6615,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1146,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28280,BOYACÁ - ALCALDÍA MUNICIPIO DE COMBITA,Cómbita,Boyacá,BLOQUEADA
1147,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11894801,ANTIOQUIA - EMPRESA DE DESARROLLO SOSTENIBLE DEL ORIENTE EDESO - RIONEGRO,Rionegro,Antioquia,BLOQUEADA
1152,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20910,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,Tibú,Norte De Santander,BLOQUEADA
1153,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34778,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SAN BERNARDO,San Bernardo,Cundinamarca,BLOQUEADA
1154,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31911,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE TRUJILLO,Trujillo,Valle del Cauca,BLOQUEADA
1155,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-197866,CESAR - ALCALDÍA MUNICIPIO DE PUEBLO BELLO,Pueblo Bello,Cesar,BLOQUEADA
1160,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-213029,SANTANDER - ALCALDÍA MUNICIPIO DE LOS SANTOS,Los Santos,Santander,BLOQUEADA
1161,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9412344,CORPORACIÓN NASA KIWE (NASA KIWE),Popayán,Cauca,BLOQUEADA
1170,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185894,BOYACÁ - ALCALDÍA MUNICIPIO DE PAIPA,Paipa,Boyacá,BLOQUEADA
1171,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200470,SANTANDER - ALCALDÍA MUNICIPIO DE PUENTE NACIONAL,Puente Nacional,Santander,BLOQUEADA
1172,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202789,SANTANDER - ALCALDÍA MUNICIPIO DE PÁRAMO,Páramo,Santander,BLOQUEADA
1173,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7665,SANTANDER - ALCALDÍA MUNICIPIO DE SOCORRO,Socorro,Santander,BLOQUEADA
1186,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21024,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE PAIME,Paime,Cundinamarca,BLOQUEADA
1187,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-192590,HUILA - ALCALDÍA MUNICIPIO DE PITALITO,Pitalito,Huila,BLOQUEADA
1188,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9854570,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Cali,Valle del Cauca,BLOQUEADA
1191,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12162833,TOLIMA - EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL S.A. E.S.P.,Ibagué,Tolima,BLOQUEADA
1192,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26705,CAUCA - ALCALDÍA MUNICIPIO DE TOTORO,Totoró,Cauca,BLOQUEADA
1193,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24492,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE ABREGO,Abrego,Norte De Santander,BLOQUEADA
